run,gpus,batch,seq,layout,arm,stage,all_gather_calls,expected_all_gather_calls,pre_attention_peak_allocated_increment_mib,pre_attention_retained_increment_mib,gpu_ms_mean,gpu_ms_median,gpu_ms_sample_std,gpu_ms_min,gpu_ms_max,wall_ms_mean,wall_ms_median,wall_ms_sample_std,wall_ms_min,wall_ms_max
9707225,4,2,16384,contiguous,layout_only,graph_pre_plus_attention,2,2,576.0,512.0,12.928762308756511,12.928140767415364,0.006232247065597165,12.92241719563802,12.93638407389323,12.92964981144501,12.92906548284615,0.006303355416741693,12.923235298755268,12.937417866972586
9707225,4,2,16384,contiguous,packing_only,eager_pre_attention,1,1,1152.0,512.0,3.5253298017713757,3.5221701304117836,0.008237293646742659,3.5192939758300783,3.5410390218098957,3.5263255012169896,3.523143417745208,0.008282684222416263,3.520313499029726,3.542148469326397
9707225,4,2,16384,contiguous,packing_only,eager_pre_plus_attention,1,1,1152.0,512.0,13.818536716037327,13.829070536295573,0.032633176424449455,13.761906941731771,13.847003173828124,13.819616722563902,13.830423034960404,0.032722620813717886,13.762848665161679,13.847970066126436
9707225,4,2,16384,contiguous,packing_only,graph_pre_plus_attention,1,1,1152.0,512.0,13.837612745496962,13.835167439778646,0.009996567032080813,13.824525960286458,13.850347900390625,13.838628166639763,13.836282747797668,0.009937017346672442,13.82550293346867,13.851192768197507
9707225,4,2,16384,contiguous,head,eager_pre_attention,1,1,640.0,512.0,2.6400192260742186,2.639888636271159,0.0020174186883990804,2.6371114095052084,2.643262990315755,2.641021776556348,2.640890716187035,0.0020073572286859786,2.6381270649532476,2.6442268979735672
9707225,4,2,16384,contiguous,head,eager_pre_plus_attention,1,1,640.0,512.0,13.02060343424479,13.018228658040364,0.02187855762548294,12.993649291992188,13.054728190104166,13.021635211124602,13.019149164513994,0.021835404588032018,12.994783402731022,13.05569406831637
9707225,4,2,16384,contiguous,head,graph_pre_plus_attention,1,1,640.0,512.0,13.026083034939235,13.025293477376302,0.015220158288600709,13.008111572265625,13.04528096516927,13.02700397791341,13.026092566239338,0.015161933888953587,13.009141699876636,13.04608533391729
9707225,4,2,16384,contiguous,head_contiguous,eager_pre_attention,1,1,1024.0,512.0,3.8165564643012155,3.8164581298828124,0.002494295117459748,3.813708750406901,3.820794677734375,3.8175138496121184,3.817414599082743,0.0024991060180591476,3.8146752670096853,3.8217553325618305
9707225,4,2,16384,contiguous,head_contiguous,eager_pre_plus_attention,1,1,1024.0,512.0,14.104373847113715,14.11172841389974,0.021263557497259698,14.065108235677084,14.123507690429687,14.10545761593514,14.112660116128003,0.021143646494212714,14.066544699016958,14.124657333983729
9707225,4,2,16384,contiguous,head_contiguous,graph_pre_plus_attention,1,1,1024.0,512.0,14.121651034884982,14.122705586751302,0.01437637941877145,14.098016357421875,14.139878336588541,14.12263323371816,14.123612017525982,0.01436232520215657,14.09902983577922,14.14090913021937
9707225,4,1,4096,contiguous,baseline,eager_pre_attention,2,2,64.0,64.0,0.35920853084988064,0.358458137512207,0.0019847042834697758,0.3579253196716309,0.3631882667541504,0.3601885724088384,0.3594202843184272,0.002007224390864624,0.35890029976144433,0.3642149657631914
9707225,4,1,4096,contiguous,baseline,eager_pre_plus_attention,2,2,64.0,64.0,0.7902496019999186,0.7906559944152832,0.000782112399291902,0.7887999852498372,0.7907946904500326,0.7912899218758361,0.7916873165716728,0.0008095625257206741,0.7897862660077711,0.7918873646607002
9707225,4,1,4096,contiguous,baseline,graph_pre_plus_attention,2,2,64.0,64.0,0.7883797433641222,0.7884597460428874,0.0008009403382331036,0.7869354883829752,0.7891509373982747,0.7892703048936609,0.7893558649811894,0.0007935533767869822,0.7878367362233499,0.7900318984563152
9707225,4,1,4096,contiguous,layout_only,eager_pre_attention,2,2,64.0,64.0,0.3787134223514133,0.3610783894856771,0.029439143871232115,0.35837974548339846,0.4169546763102214,0.3797079721051786,0.36206613294780254,0.029440633512267403,0.3593859340374668,0.4179621348157525
9707225,4,1,4096,contiguous,layout_only,eager_pre_plus_attention,2,2,64.0,64.0,0.7907423973083496,0.7907962481180827,0.0011745217443701792,0.7894826889038086,0.791922124226888,0.7917613774124119,0.7918189163319767,0.0011670335268278837,0.7905122668792804,0.7929403684101999
